,,,Target,Units
,,,A16-59,
Channel,Year,Month in Year,Share,
BBC Lifestyle,2025,1,0.000678,
BBC Lifestyle,2025,2,0.000696,
BBC Lifestyle,2025,3,0.000922,
BBC Lifestyle,2025,4,0.000924,
BBC Lifestyle,2025,5,0.000999,
BBC Lifestyle,2025,6,0.000725,
BBC Lifestyle,2025,7,0.000895,
BBC Lifestyle,2025,8,0.001406,
BBC Lifestyle,2025,9,0.001191,
BBC Lifestyle,2025,10,0.000829,
BBC Lifestyle,2025,11,0.000831,
BBC Lifestyle,2025,12,0.000717,
BBC Lifestyle,2026,1,0.000684,
BBC Lifestyle,2026,2,0.000653,
BBC Lifestyle,2026,3,0.000455,
BBC Lifestyle,2026,4,0.000403,
BBC Lifestyle,2026,5,0.000640,
BBC Lifestyle,2026,6,0.000524,
BBC Lifestyle,2026,7,0.000200,
CANAL+ 360,2025,1,0.000815,
CANAL+ 360,2025,2,0.001124,
CANAL+ 360,2025,3,0.000933,
CANAL+ 360,2025,4,0.001115,
CANAL+ 360,2025,5,0.000860,
CANAL+ 360,2025,6,0.000692,
CANAL+ 360,2025,7,0.000893,
CANAL+ 360,2025,8,0.001094,
CANAL+ 360,2025,9,0.001011,
CANAL+ 360,2025,10,0.000958,
CANAL+ 360,2025,11,0.000844,
CANAL+ 360,2025,12,0.000828,
CANAL+ 360,2026,1,0.001040,
CANAL+ 360,2026,2,0.000998,
CANAL+ 360,2026,3,0.000968,
CANAL+ 360,2026,4,0.001015,
CANAL+ 360,2026,5,0.000923,
CANAL+ 360,2026,6,0.000822,
CANAL+ 360,2026,7,0.000848,
Canal+ Dokument,2026,1,0.000350,
Canal+ Dokument,2026,2,0.000294,
Canal+ Dokument,2026,3,0.000398,
Canal+ Dokument,2026,4,0.000279,
Canal+ Dokument,2026,5,0.000207,
Canal+ Dokument,2026,6,0.000203,
Canal+ Dokument,2026,7,0.000226,
CANAL+ DOMO,2025,1,0.001040,
CANAL+ DOMO,2025,2,0.000974,
CANAL+ DOMO,2025,3,0.001169,
CANAL+ DOMO,2025,4,0.001197,
CANAL+ DOMO,2025,5,0.001126,
CANAL+ DOMO,2025,6,0.001045,
CANAL+ DOMO,2025,7,0.001318,
CANAL+ DOMO,2025,8,0.001157,
CANAL+ DOMO,2025,9,0.001003,
CANAL+ DOMO,2025,10,0.001141,
CANAL+ DOMO,2025,11,0.001030,
CANAL+ DOMO,2025,12,0.001092,
CANAL+ DOMO,2026,1,0.001252,
CANAL+ DOMO,2026,2,0.001099,
CANAL+ DOMO,2026,3,0.001092,
CANAL+ DOMO,2026,4,0.000981,
CANAL+ DOMO,2026,5,0.001051,
CANAL+ DOMO,2026,6,0.001032,
CANAL+ DOMO,2026,7,0.000445,
CANAL+ Extra 1,2025,1,0.000606,
CANAL+ Extra 1,2025,2,0.000453,
CANAL+ Extra 1,2025,3,0.000888,
CANAL+ Extra 1,2025,4,0.001120,
CANAL+ Extra 1,2025,5,0.000813,
CANAL+ Extra 1,2025,6,0.000095,
CANAL+ Extra 1,2025,7,0.000083,
CANAL+ Extra 1,2025,8,0.000581,
CANAL+ Extra 1,2025,9,0.000835,
CANAL+ Extra 1,2025,10,0.000824,
CANAL+ Extra 1,2025,11,0.001282,
CANAL+ Extra 1,2025,12,0.000980,
CANAL+ Extra 1,2026,1,0.001044,
CANAL+ Extra 1,2026,2,0.000962,
CANAL+ Extra 1,2026,3,0.000914,
CANAL+ Extra 1,2026,4,0.002026,
CANAL+ Extra 1,2026,5,0.001401,
CANAL+ Extra 1,2026,6,0.000026,
CANAL+ Extra 1,2026,7,0.000007,
CANAL+ EXTRA 2,2025,8,0.000100,
CANAL+ EXTRA 2,2025,9,0.000267,
CANAL+ EXTRA 2,2025,10,0.000197,
CANAL+ EXTRA 2,2025,11,0.000244,
CANAL+ EXTRA 2,2025,12,0.000227,
CANAL+ EXTRA 2,2026,1,0.000447,
CANAL+ EXTRA 2,2026,2,0.000429,
CANAL+ EXTRA 2,2026,3,0.000366,
CANAL+ EXTRA 2,2026,4,0.000074,
CANAL+ EXTRA 2,2026,5,0.000059,
CANAL+ EXTRA 2,2026,6,0.000014,
CANAL+ EXTRA 2,2026,7,0.000006,
CANAL+ KUCHNIA,2025,1,0.000819,
CANAL+ KUCHNIA,2025,2,0.000829,
CANAL+ KUCHNIA,2025,3,0.000748,
CANAL+ KUCHNIA,2025,4,0.000874,
CANAL+ KUCHNIA,2025,5,0.001274,
CANAL+ KUCHNIA,2025,6,0.001541,
CANAL+ KUCHNIA,2025,7,0.001657,
CANAL+ KUCHNIA,2025,8,0.001752,
CANAL+ KUCHNIA,2025,9,0.001095,
CANAL+ KUCHNIA,2025,10,0.001691,
CANAL+ KUCHNIA,2025,11,0.001490,
